count,value
1,2742
1,2745
2,2748
2,2752
1,2754
1,2755
1,2758
1,2760
2,2766
2,2771
1,2772
1,2774
3,2779
1,2782
1,2784
1,2792
2,2793
1,2794
3,2795
1,2797
1,2799
3,2802
1,2803
2,2804
2,2807
1,2812
1,2814
1,2818
2,2828
1,2831
1,2835
2,2838
1,2839
1,2842
2,2848
1,2853
1,2854
1,2857
1,2858
1,2864
2,2867
2,2873
1,2876
1,2878
2,2880
1,2881
1,2882
2,2884
1,2885
1,2887
1,2889
1,2891
1,2892
1,2898
1,2901
2,2905
1,2922
2,2925
1,2928
1,2932
1,2939
1,2941
1,2946
1,2948
1,2951
1,2956
1,2957
1,2960
1,2965
1,2966
1,2967
1,2969
1,2973
1,2974
1,2975
2,2977
1,2979
1,2980
2,2981
1,2982
2,2983
1,2984
1,2987
2,2988
1,2991
1,2992
1,2995
2,2996
2,2997
1,2998
2,3000
2,3001
1,3004
1,3006
1,3009
2,3017
1,3018
1,3019
1,3022
1,3024
1,3025
2,3029
1,3030
1,3031
1,3033
1,3036
1,3037
1,3040
1,3041
1,3044
1,3057
1,3059
1,3063
1,3071
2,3072
1,3073
1,3075
1,3079
1,3082
1,3086
1,3091
1,3095
2,3096
1,3097
1,3102
1,3107
1,3111
1,3114
1,3116
1,3120
1,3121
1,3123
1,3126
1,3128
1,3129
1,3134
2,3137
1,3140
1,3141
1,3143
1,3145
1,3153
1,3155
2,3158
1,3160
2,3161
1,3162
1,3163
1,3165
1,3167
1,3168
1,3174
1,3178
1,3180
1,3182
1,3183
1,3184
1,3186
1,3189
1,3192
1,3196
2,3199
1,3203
1,3204
1,3206
1,3209
1,3213
1,3227
1,3233
1,3237
1,3243
2,3246
1,3249
1,3254
1,3261
1,3264
1,3265
1,3268
1,3269
1,3271
1,3278
1,3286
1,3291
2,3295
1,3299
1,3308
1,3310
3,3311
1,3312
1,3318
1,3326
1,3328
1,3330
2,3331
1,3332
1,3337
1,3340
2,3341
1,3346
1,3351
1,3352
1,3356
1,3368
1,3371
1,3375
1,3376
1,3383
2,3384
1,3394
1,3399
1,3400
1,3405
1,3410
1,3412
1,3415
1,3419
1,3422
1,3443
2,3451
1,3453
1,3455
1,3456
1,3457
1,3458
1,3460
1,3461
1,3463
1,3466
1,3469
1,3478
1,3483
3,3485
2,3486
1,3489
1,3496
2,3499
1,3503
1,3504
1,3505
1,3507
1,3509
2,3515
1,3518
1,3527
1,3533
1,3542
1,3543
1,3559
1,3560
1,3562
1,3566
1,3569
1,3570
1,3575
1,3576
1,3578
1,3580
1,3581
1,3582
1,3583
1,3588
1,3589
1,3591
1,3596
1,3606
1,3609
2,3620
1,3621
1,3626
1,3627
1,3634
1,3644
1,3650
1,3658
1,3660
1,3663
2,3668
1,3669
1,3671
1,3674
1,3677
1,3678
2,3681
1,3691
1,3694
1,3696
1,3702
2,3703
2,3706
2,3708
1,3711
1,3720
1,3721
1,3725
1,3726
1,3735
1,3736
1,3745
1,3746
1,3754
1,3759
2,3760
1,3761
1,3764
1,3773
1,3774
1,3781
1,3782
1,3784
1,3790
1,3791
1,3794
1,3805
1,3814
1,3818
1,3820
1,3826
1,3828
1,3833
1,3835
1,3836
1,3838
1,3842
1,3846
1,3852
2,3853
1,3854
1,3856
1,3862
1,3867
1,3869
1,3872
1,3881
1,3887
1,3890
1,3894
1,3899
1,3906
1,3912
1,3933
1,3934
1,3952
1,3955
1,3968
1,3970
1,3976
1,3983
1,3984
1,3996
2,4015
1,4018
1,4022
1,4033
2,4037
2,4038
1,4042
1,4044
2,4045
1,4049
1,4057
2,4061
1,4066
1,4070
1,4073
1,4082
1,4092
1,4094
1,4103
1,4111
2,4126
1,4129
1,4130
1,4135
1,4141
2,4146
1,4147
1,4154
1,4162
1,4173
1,4175
1,4177
1,4185
1,4189
1,4192
1,4211
1,4214
1,4219
1,4224
1,4232
1,4239
1,4244
1,4245
2,4246
1,4252
1,4258
1,4259
1,4268
1,4278
1,4290
1,4295
2,4297
1,4301
1,4303
1,4304
1,4306
1,4315
1,4322
1,4331
1,4335
1,4347
1,4353
1,4376
1,4377
1,4378
1,4381
1,4383
1,4392
2,4394
1,4395
1,4396
1,4398
1,4404
1,4421
2,4423
1,4425
1,4426
1,4427
1,4431
1,4440
1,4443
1,4445
1,4454
1,4461
1,4465
1,4467
1,4471
1,4473
1,4497
1,4501
1,4503
1,4508
1,4515
1,4521
1,4523
1,4529
1,4540
1,4547
1,4549
1,4561
1,4565
2,4569
1,4571
1,4573
1,4575
1,4589
1,4590
1,4593
1,4597
1,4599
2,4609
1,4617
1,4623
1,4626
2,4631
1,4634
1,4642
1,4644
1,4662
1,4669
1,4670
1,4686
1,4687
1,4697
1,4702
1,4714
1,4723
2,4745
1,4746
1,4761
2,4768
1,4780
2,4785
1,4788
1,4794
1,4810
1,4811
1,4812
1,4818
1,4823
1,4828
1,4829
1,4831
1,4836
1,4854
1,4881
1,4884
1,4887
1,4888
1,4890
1,4918
1,4924
1,4947
1,4954
1,4957
2,4971
1,4972
1,4975
1,4977
1,4981
1,4983
1,4994
1,5003
1,5007
1,5011
1,5014
1,5016
1,5028
1,5035
1,5042
2,5048
2,5049
1,5053
1,5055
1,5056
1,5058
1,5068
1,5078
1,5085
1,5093
1,5104
1,5133
1,5143
1,5149
2,5158
1,5198
1,5201
1,5218
1,5221
1,5226
1,5235
1,5261
